schema_name,table_name,column_name,data_type,current_comment,candidate_comment,confidence,grade,evidence,source_rule,sample_hint,risk_reason
public,gis_ecologicalregion,geom,"geometry(Geometry,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_ecologicalregion,population,bigint,,人口数量,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_ecologicalregion,type,character(1),,类型,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_ecologicalregion,remark,character varying(255),,备注,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_ecologicalregion,create_by,bigint,,创建人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_ecologicalregion,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_ecologicalregion,update_by,bigint,,修改人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_ecologicalregion,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_ecologicalregion,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_headwaters,id,bigint,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_headwaters,headwaters_name,character varying(255),,水源地名称,high,A_auto_safe,表域: gis; 来源: domain_gis_headwaters,domain_gis_headwaters,,
public,gis_headwaters,headwaters_code,character varying(32),,水源地编码,high,A_auto_safe,表域: gis; 来源: domain_gis_headwaters,domain_gis_headwaters,,
public,gis_headwaters,address,character varying(255),,地址,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_headwaters,geom,"geometry(Geometry,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_headwaters,level,character varying(8),,级别,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_headwaters,type,character(1),,类型,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_headwaters,remark,character varying(255),,备注,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_headwaters,create_by,bigint,,创建人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_headwaters,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_headwaters,update_by,bigint,,修改人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_headwaters,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_headwaters,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_naturereserve,id,bigint,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_naturereserve,nature_reserve_name,character varying(255),,自然保护区名称,high,A_auto_safe,表域: gis; 来源: domain_gis_naturereserve,domain_gis_naturereserve,,
public,gis_naturereserve,nature_reserve_code,character varying(32),,自然保护区编码,high,A_auto_safe,表域: gis; 来源: domain_gis_naturereserve,domain_gis_naturereserve,,
public,gis_naturereserve,address,character varying(255),,地址,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_naturereserve,geom,"geometry(Geometry,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_naturereserve,type,character(1),,类型,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_naturereserve,level,character varying(8),,级别,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_naturereserve,population,bigint,,人口数量,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_naturereserve,create_by,bigint,,创建人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_naturereserve,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_naturereserve,update_by,bigint,,修改人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_naturereserve,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_naturereserve,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_poi,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_poi,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_poi,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_poi,create_by,bigint,,创建人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_poi,update_by,bigint,,修改人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_region,region_code,character varying(32),,行政区划编码,high,A_auto_safe,表域: gis; 来源: domain_gis_region,domain_gis_region,,
public,gis_region,region_name,character varying(100),,行政区划名称,high,A_auto_safe,表域: gis; 来源: domain_gis_region,domain_gis_region,,
public,gis_region,control_unit_id,bigint,,管控单元ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_region,code,character varying(32),,编码,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_region,address,character varying(255),,地址,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_region,remark,character varying(255),,备注,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_region_city,id,integer,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_region_city,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_region_county,id,integer,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_region_county,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_region_population,id,bigint,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_region_population,region_id,bigint,,区域ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_region_population,year,bigint,,年份,high,A_auto_safe,表域: gis; 来源: standard_common_field,standard_common_field,,
public,gis_region_population,create_by,bigint,,创建人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_region_population,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_region_population,update_by,bigint,,修改人,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_region_population,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_region_population,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: gis; 来源: standard_audit_field,standard_audit_field,,
public,gis_region_township,id,integer,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_region_township,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_watershed_partition,id,bigint,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_watershed_partition_3,id,integer,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_watershed_partition_3,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,gis_watershed_partition_4,id,integer,,主键ID,high,A_auto_safe,表域: gis; 来源: standard_id_field,standard_id_field,,
public,gis_watershed_partition_4,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: gis; 来源: standard_geom_field,standard_geom_field,,
public,layer_boundary_enterprise,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_boundary_enterprise,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_boundary_enterprise,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_boundary_enterprise,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_boundary_park,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_boundary_park,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_boundary_park,name,character varying(28),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_boundary_park,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ghysgw,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_industrial_ghysgw,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_industrial_ghysgw,name,character varying(10),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ghysgw,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_lsf,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_industrial_lsf,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_industrial_lsf,name,character varying(10),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_lsf,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_xzysgw,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_industrial_xzysgw,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_industrial_xzysgw,name,character varying(10),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_xzysgw,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_yjf,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_industrial_yjf,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_industrial_yjf,name,character varying(10),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_yjf,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_yjsgc,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_industrial_yjsgc,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_industrial_yjsgc,x,double precision,,X坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_yjsgc,y,double precision,,Y坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_yjsgc,name,character varying(100),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_yjsgc,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ysc,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_industrial_ysc,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_industrial_ysc,x,double precision,,X坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ysc,y,double precision,,Y坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ysc,name,character varying(10),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ysc,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_outlet_sewage,x,double precision,,X坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,y,double precision,,Y坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_partition_2,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_partition_2,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_partition_3,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_partition_3,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_reservoir_provincial,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial,objectid,bigint,,对象唯一标识,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_reservoir_provincial,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial_label,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_reservoir_provincial_合并,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial_合并,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_合并,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_合并,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_合并,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_river_provincial,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_river_provincial,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,width,double precision,,宽度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_river_provincial_bak0617,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_river_provincial_bak0617,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_river_provincial_bak0617,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,width,double precision,,宽度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_section,x,double precision,,X坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,y,double precision,,Y坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_watershed,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_watershed,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_watershed,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_watershed,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,metadata_view,code,character varying(255),,编码,high,A_auto_safe,表域: metadata_view; 来源: standard_common_field,standard_common_field,,
public,metadata_view,parent_id,character varying(255),,父级ID,high,A_auto_safe,表域: metadata_view; 来源: standard_id_field,standard_id_field,,
public,metadata_view,type,character varying(255),,类型,high,A_auto_safe,表域: metadata_view; 来源: standard_common_field,standard_common_field,,
public,rs_industrial_info_yc,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_industrial_info_yc_bak0305,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_info_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_live_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_monitor_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_remediation_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_trace_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
